node_id,node_type,node_type_name
5551,1,paper
5552,1,paper
5553,1,paper
5554,1,paper
5555,1,paper
5556,1,paper
5557,1,paper
5558,1,paper
5559,1,paper
5560,1,paper
5561,1,paper
5562,1,paper
5563,1,paper
5564,1,paper
5565,1,paper
5566,1,paper
5567,1,paper
5568,1,paper
5569,1,paper
5570,1,paper
5571,1,paper
5572,1,paper
5573,1,paper
5574,1,paper
5575,1,paper
5576,1,paper
5577,1,paper
5578,1,paper
5579,1,paper
5580,1,paper
5581,1,paper
5582,1,paper
5583,1,paper
5584,1,paper
5585,1,paper
5586,1,paper
5587,1,paper
5588,1,paper
5589,1,paper
5590,1,paper
5591,1,paper
5592,1,paper
5593,1,paper
5594,1,paper
5595,1,paper
5596,1,paper
5597,1,paper
5598,1,paper
5599,1,paper
5600,1,paper
5601,1,paper
5602,1,paper
5603,1,paper
5604,1,paper
5605,1,paper
5606,1,paper
5607,1,paper
5608,1,paper
5609,1,paper
5610,1,paper
5611,1,paper
5612,1,paper
5613,1,paper
5614,1,paper
5615,1,paper
5616,1,paper
5617,1,paper
5618,1,paper
5619,1,paper
5620,1,paper
5621,1,paper
5622,1,paper
5623,1,paper
5624,1,paper
5625,1,paper
5626,1,paper
5627,1,paper
5628,1,paper
5629,1,paper
5630,1,paper
5631,1,paper
5632,1,paper
5633,1,paper
5634,1,paper
5635,1,paper
5636,1,paper
5637,1,paper
5638,1,paper
5639,1,paper
5640,1,paper
5641,1,paper
5642,1,paper
5643,1,paper
5644,1,paper
5645,1,paper
5646,1,paper
5647,1,paper
5648,1,paper
5649,1,paper
5650,1,paper
5651,1,paper
5652,1,paper
5653,1,paper
5654,1,paper
5655,1,paper
5656,1,paper
5657,1,paper
5658,1,paper
5659,1,paper
5660,1,paper
5661,1,paper
5662,1,paper
5663,1,paper
5664,1,paper
5665,1,paper
5666,1,paper
5667,1,paper
5668,1,paper
5669,1,paper
5670,1,paper
5671,1,paper
5672,1,paper
5673,1,paper
5674,1,paper
5675,1,paper
5676,1,paper
5677,1,paper
5678,1,paper
5679,1,paper
5680,1,paper
5681,1,paper
5682,1,paper
5683,1,paper
5684,1,paper
5685,1,paper
5686,1,paper
5687,1,paper
5688,1,paper
5689,1,paper
5690,1,paper
5691,1,paper
5692,1,paper
5693,1,paper
5694,1,paper
5695,1,paper
5696,1,paper
5697,1,paper
5698,1,paper
5699,1,paper
5700,1,paper
5701,1,paper
5702,1,paper
5703,1,paper
5704,1,paper
5705,1,paper
5706,1,paper
5707,1,paper
5708,1,paper
5709,1,paper
5710,1,paper
5711,1,paper
5712,1,paper
5713,1,paper
5714,1,paper
5715,1,paper
5716,1,paper
5717,1,paper
5718,1,paper
5719,1,paper
5720,1,paper
5721,1,paper
5722,1,paper
5723,1,paper
5724,1,paper
5725,1,paper
5726,1,paper
5727,1,paper
5728,1,paper
5729,1,paper
5730,1,paper
5731,1,paper
5732,1,paper
5733,1,paper
5734,1,paper
5735,1,paper
5736,1,paper
5737,1,paper
5738,1,paper
5739,1,paper
5740,1,paper
5741,1,paper
5742,1,paper
5743,1,paper
5744,1,paper
5745,1,paper
5746,1,paper
5747,1,paper
5748,1,paper
5749,1,paper
5750,1,paper
5751,1,paper
5752,1,paper
5753,1,paper
5754,1,paper
5755,1,paper
5756,1,paper
5757,1,paper
5758,1,paper
5759,1,paper
5760,1,paper
5761,1,paper
5762,1,paper
5763,1,paper
5764,1,paper
5765,1,paper
5766,1,paper
5767,1,paper
5768,1,paper
5769,1,paper
5770,1,paper
5771,1,paper
5772,1,paper
5773,1,paper
5774,1,paper
5775,1,paper
5776,1,paper
5777,1,paper
5778,1,paper
5779,1,paper
5780,1,paper
5781,1,paper
5782,1,paper
5783,1,paper
5784,1,paper
5785,1,paper
5786,1,paper
5787,1,paper
5788,1,paper
5789,1,paper
5790,1,paper
5791,1,paper
5792,1,paper
5793,1,paper
5794,1,paper
5795,1,paper
5796,1,paper
5797,1,paper
5798,1,paper
5799,1,paper
5800,1,paper
5801,1,paper
5802,1,paper
5803,1,paper
5804,1,paper
5805,1,paper
5806,1,paper
5807,1,paper
5808,1,paper
5809,1,paper
5810,1,paper
5811,1,paper
5812,1,paper
5813,1,paper
5814,1,paper
5815,1,paper
5816,1,paper
5817,1,paper
5818,1,paper
5819,1,paper
5820,1,paper
5821,1,paper
5822,1,paper
5823,1,paper
5824,1,paper
5825,1,paper
5826,1,paper
5827,1,paper
5828,1,paper
5829,1,paper
5830,1,paper
5831,1,paper
5832,1,paper
5833,1,paper
5834,1,paper
5835,1,paper
5836,1,paper
5837,1,paper
5838,1,paper
5839,1,paper
5840,1,paper
5841,1,paper
5842,1,paper
5843,1,paper
5844,1,paper
5845,1,paper
5846,1,paper
5847,1,paper
5848,1,paper
5849,1,paper
5850,1,paper
5851,1,paper
5852,1,paper
5853,1,paper
5854,1,paper
5855,1,paper
5856,1,paper
5857,1,paper
5858,1,paper
5859,1,paper
5860,1,paper
5861,1,paper
5862,1,paper
5863,1,paper
5864,1,paper
5865,1,paper
5866,1,paper
5867,1,paper
5868,1,paper
5869,1,paper
5870,1,paper
5871,1,paper
5872,1,paper
5873,1,paper
5874,1,paper
5875,1,paper
5876,1,paper
5877,1,paper
5878,1,paper
5879,1,paper
5880,1,paper
5881,1,paper
5882,1,paper
5883,1,paper
5884,1,paper
5885,1,paper
5886,1,paper
5887,1,paper
5888,1,paper
5889,1,paper
5890,1,paper
5891,1,paper
5892,1,paper
5893,1,paper
5894,1,paper
5895,1,paper
5896,1,paper
5897,1,paper
5898,1,paper
5899,1,paper
5900,1,paper
5901,1,paper
5902,1,paper
5903,1,paper
5904,1,paper
5905,1,paper
5906,1,paper
5907,1,paper
5908,1,paper
5909,1,paper
5910,1,paper
5911,1,paper
5912,1,paper
5913,1,paper
5914,1,paper
5915,1,paper
5916,1,paper
5917,1,paper
5918,1,paper
5919,1,paper
5920,1,paper
5921,1,paper
5922,1,paper
5923,1,paper
5924,1,paper
5925,1,paper
5926,1,paper
5927,1,paper
5928,1,paper
5929,1,paper
5930,1,paper
5931,1,paper
5932,1,paper
5933,1,paper
5934,1,paper
5935,1,paper
5936,1,paper
5937,1,paper
5938,1,paper
5939,1,paper
5940,1,paper
5941,1,paper
5942,1,paper
5943,1,paper
5944,1,paper
5945,1,paper
5946,1,paper
5947,1,paper
5948,1,paper
5949,1,paper
5950,1,paper
5951,1,paper
5952,1,paper
5953,1,paper
5954,1,paper
5955,1,paper
5956,1,paper
5957,1,paper
5958,1,paper
5959,1,paper
5960,1,paper
5961,1,paper
5962,1,paper
5963,1,paper
5964,1,paper
5965,1,paper
5966,1,paper
5967,1,paper
5968,1,paper
5969,1,paper
5970,1,paper
5971,1,paper
5972,1,paper
5973,1,paper
5974,1,paper
5975,1,paper
5976,1,paper
5977,1,paper
5978,1,paper
5979,1,paper
5980,1,paper
5981,1,paper
5982,1,paper
5983,1,paper
5984,1,paper
5985,1,paper
5986,1,paper
5987,1,paper
5988,1,paper
5989,1,paper
5990,1,paper
5991,1,paper
5992,1,paper
5993,1,paper
5994,1,paper
5995,1,paper
5996,1,paper
5997,1,paper
5998,1,paper
5999,1,paper
6000,1,paper
6001,1,paper
6002,1,paper
6003,1,paper
6004,1,paper
6005,1,paper
6006,1,paper
6007,1,paper
6008,1,paper
6009,1,paper
6010,1,paper
6011,1,paper
6012,1,paper
6013,1,paper
6014,1,paper
6015,1,paper
6016,1,paper
6017,1,paper
6018,1,paper
6019,1,paper
6020,1,paper
6021,1,paper
6022,1,paper
6023,1,paper
6024,1,paper
6025,1,paper
6026,1,paper
6027,1,paper
6028,1,paper
6029,1,paper
6030,1,paper
6031,1,paper
6032,1,paper
6033,1,paper
6034,1,paper
6035,1,paper
6036,1,paper
6037,1,paper
6038,1,paper
6039,1,paper
6040,1,paper
6041,1,paper
6042,1,paper
6043,1,paper
6044,1,paper
6045,1,paper
6046,1,paper
6047,1,paper
6048,1,paper
6049,1,paper
6050,1,paper
6051,1,paper
6052,1,paper
6053,1,paper
6054,1,paper
6055,1,paper
6056,1,paper
6057,1,paper
6058,1,paper
6059,1,paper
6060,1,paper
6061,1,paper
6062,1,paper
6063,1,paper
6064,1,paper
6065,1,paper
6066,1,paper
6067,1,paper
6068,1,paper
6069,1,paper
6070,1,paper
6071,1,paper
6072,1,paper
6073,1,paper
6074,1,paper
6075,1,paper
6076,1,paper
6077,1,paper
6078,1,paper
6079,1,paper
6080,1,paper
6081,1,paper
6082,1,paper
6083,1,paper
6084,1,paper
6085,1,paper
6086,1,paper
6087,1,paper
6088,1,paper
6089,1,paper
6090,1,paper
6091,1,paper
6092,1,paper
6093,1,paper
6094,1,paper
6095,1,paper
6096,1,paper
6097,1,paper
6098,1,paper
6099,1,paper
6100,1,paper
6101,1,paper
6102,1,paper
6103,1,paper
6104,1,paper
6105,1,paper
6106,1,paper
6107,1,paper
6108,1,paper
6109,1,paper
6110,1,paper
6111,1,paper
6112,1,paper
6113,1,paper
6114,1,paper
6115,1,paper
6116,1,paper
6117,1,paper
6118,1,paper
6119,1,paper
6120,1,paper
6121,1,paper
6122,1,paper
6123,1,paper
6124,1,paper
6125,1,paper
6126,1,paper
6127,1,paper
6128,1,paper
6129,1,paper
6130,1,paper
6131,1,paper
6132,1,paper
6133,1,paper
6134,1,paper
6135,1,paper
6136,1,paper
6137,1,paper
6138,1,paper
6139,1,paper
6140,1,paper
6141,1,paper
6142,1,paper
6143,1,paper
6144,1,paper
6145,1,paper
6146,1,paper
6147,1,paper
6148,1,paper
6149,1,paper
6150,1,paper
6151,1,paper
6152,1,paper
6153,1,paper
6154,1,paper
6155,1,paper
6156,1,paper
6157,1,paper
6158,1,paper
6159,1,paper
6160,1,paper
6161,1,paper
6162,1,paper
6163,1,paper
6164,1,paper
6165,1,paper
6166,1,paper
6167,1,paper
6168,1,paper
6169,1,paper
6170,1,paper
6171,1,paper
6172,1,paper
6173,1,paper
6174,1,paper
6175,1,paper
6176,1,paper
6177,1,paper
6178,1,paper
6179,1,paper
6180,1,paper
6181,1,paper
6182,1,paper
6183,1,paper
6184,1,paper
6185,1,paper
6186,1,paper
6187,1,paper
6188,1,paper
6189,1,paper
6190,1,paper
6191,1,paper
6192,1,paper
6193,1,paper
6194,1,paper
6195,1,paper
6196,1,paper
6197,1,paper
6198,1,paper
6199,1,paper
6200,1,paper
6201,1,paper
6202,1,paper
6203,1,paper
6204,1,paper
6205,1,paper
6206,1,paper
6207,1,paper
6208,1,paper
6209,1,paper
6210,1,paper
6211,1,paper
6212,1,paper
6213,1,paper
6214,1,paper
6215,1,paper
6216,1,paper
6217,1,paper
6218,1,paper
6219,1,paper
6220,1,paper
6221,1,paper
6222,1,paper
6223,1,paper
6224,1,paper
6225,1,paper
6226,1,paper
6227,1,paper
6228,1,paper
6229,1,paper
6230,1,paper
6231,1,paper
6232,1,paper
6233,1,paper
6234,1,paper
6235,1,paper
6236,1,paper
6237,1,paper
6238,1,paper
6239,1,paper
6240,1,paper
6241,1,paper
6242,1,paper
6243,1,paper
6244,1,paper
6245,1,paper
6246,1,paper
6247,1,paper
6248,1,paper
6249,1,paper
6250,1,paper
6251,1,paper
6252,1,paper
6253,1,paper
6254,1,paper
6255,1,paper
6256,1,paper
6257,1,paper
6258,1,paper
6259,1,paper
6260,1,paper
6261,1,paper
6262,1,paper
6263,1,paper
6264,1,paper
6265,1,paper
6266,1,paper
6267,1,paper
6268,1,paper
6269,1,paper
6270,1,paper
6271,1,paper
6272,1,paper
6273,1,paper
6274,1,paper
6275,1,paper
6276,1,paper
6277,1,paper
6278,1,paper
6279,1,paper
6280,1,paper
6281,1,paper
6282,1,paper
6283,1,paper
6284,1,paper
6285,1,paper
6286,1,paper
6287,1,paper
6288,1,paper
6289,1,paper
6290,1,paper
6291,1,paper
6292,1,paper
6293,1,paper
6294,1,paper
6295,1,paper
6296,1,paper
6297,1,paper
6298,1,paper
6299,1,paper
6300,1,paper
6301,1,paper
6302,1,paper
6303,1,paper
6304,1,paper
6305,1,paper
6306,1,paper
6307,1,paper
6308,1,paper
6309,1,paper
6310,1,paper
6311,1,paper
6312,1,paper
6313,1,paper
6314,1,paper
6315,1,paper
6316,1,paper
6317,1,paper
6318,1,paper
6319,1,paper
6320,1,paper
6321,1,paper
6322,1,paper
6323,1,paper
6324,1,paper
6325,1,paper
6326,1,paper
6327,1,paper
6328,1,paper
6329,1,paper
6330,1,paper
6331,1,paper
6332,1,paper
6333,1,paper
6334,1,paper
6335,1,paper
6336,1,paper
6337,1,paper
6338,1,paper
6339,1,paper
6340,1,paper
6341,1,paper
6342,1,paper
6343,1,paper
6344,1,paper
6345,1,paper
6346,1,paper
6347,1,paper
6348,1,paper
6349,1,paper
6350,1,paper
6351,1,paper
6352,1,paper
6353,1,paper
6354,1,paper
6355,1,paper
6356,1,paper
6357,1,paper
6358,1,paper
6359,1,paper
6360,1,paper
6361,1,paper
6362,1,paper
6363,1,paper
6364,1,paper
6365,1,paper
6366,1,paper
6367,1,paper
6368,1,paper
6369,1,paper
6370,1,paper
6371,1,paper
6372,1,paper
6373,1,paper
6374,1,paper
6375,1,paper
6376,1,paper
6377,1,paper
6378,1,paper
6379,1,paper
6380,1,paper
6381,1,paper
6382,1,paper
6383,1,paper
6384,1,paper
6385,1,paper
6386,1,paper
6387,1,paper
6388,1,paper
6389,1,paper
6390,1,paper
6391,1,paper
6392,1,paper
6393,1,paper
6394,1,paper
6395,1,paper
6396,1,paper
6397,1,paper
6398,1,paper
6399,1,paper
6400,1,paper
6401,1,paper
6402,1,paper
6403,1,paper
6404,1,paper
6405,1,paper
6406,1,paper
6407,1,paper
6408,1,paper
6409,1,paper
6410,1,paper
6411,1,paper
6412,1,paper
6413,1,paper
6414,1,paper
6415,1,paper
6416,1,paper
6417,1,paper
6418,1,paper
6419,1,paper
6420,1,paper
6421,1,paper
6422,1,paper
6423,1,paper
6424,1,paper
6425,1,paper
6426,1,paper
6427,1,paper
6428,1,paper
6429,1,paper
6430,1,paper
6431,1,paper
6432,1,paper
6433,1,paper
6434,1,paper
6435,1,paper
6436,1,paper
6437,1,paper
6438,1,paper
6439,1,paper
6440,1,paper
6441,1,paper
6442,1,paper
6443,1,paper
6444,1,paper
6445,1,paper
6446,1,paper
6447,1,paper
6448,1,paper
6449,1,paper
6450,1,paper
6451,1,paper
6452,1,paper
6453,1,paper
6454,1,paper
6455,1,paper
6456,1,paper
6457,1,paper
6458,1,paper
6459,1,paper
6460,1,paper
6461,1,paper
6462,1,paper
6463,1,paper
6464,1,paper
6465,1,paper
6466,1,paper
6467,1,paper
6468,1,paper
6469,1,paper
6470,1,paper
6471,1,paper
6472,1,paper
6473,1,paper
6474,1,paper
6475,1,paper
6476,1,paper
6477,1,paper
6478,1,paper
6479,1,paper
6480,1,paper
6481,1,paper
6482,1,paper
6483,1,paper
6484,1,paper
6485,1,paper
6486,1,paper
6487,1,paper
6488,1,paper
6489,1,paper
6490,1,paper
6491,1,paper
6492,1,paper
6493,1,paper
6494,1,paper
6495,1,paper
6496,1,paper
6497,1,paper
6498,1,paper
6499,1,paper
6500,1,paper
6501,1,paper
6502,1,paper
6503,1,paper
6504,1,paper
6505,1,paper
6506,1,paper
6507,1,paper
6508,1,paper
6509,1,paper
6510,1,paper
6511,1,paper
6512,1,paper
6513,1,paper
6514,1,paper
6515,1,paper
6516,1,paper
6517,1,paper
6518,1,paper
6519,1,paper
6520,1,paper
6521,1,paper
6522,1,paper
6523,1,paper
6524,1,paper
6525,1,paper
6526,1,paper
6527,1,paper
6528,1,paper
6529,1,paper
6530,1,paper
6531,1,paper
6532,1,paper
6533,1,paper
6534,1,paper
6535,1,paper
6536,1,paper
6537,1,paper
6538,1,paper
6539,1,paper
6540,1,paper
6541,1,paper
6542,1,paper
6543,1,paper
6544,1,paper
6545,1,paper
6546,1,paper
6547,1,paper
6548,1,paper
6549,1,paper
6550,1,paper
6551,1,paper
6552,1,paper
6553,1,paper
6554,1,paper
6555,1,paper
6556,1,paper
6557,1,paper
6558,1,paper
6559,1,paper
6560,1,paper
6561,1,paper
6562,1,paper
6563,1,paper
6564,1,paper
6565,1,paper
6566,1,paper
6567,1,paper
6568,1,paper
6569,1,paper
6570,1,paper
6571,1,paper
6572,1,paper
6573,1,paper
6574,1,paper
6575,1,paper
6576,1,paper
6577,1,paper
6578,1,paper
6579,1,paper
6580,1,paper
6581,1,paper
6582,1,paper
6583,1,paper
6584,1,paper
6585,1,paper
6586,1,paper
6587,1,paper
6588,1,paper
6589,1,paper
6590,1,paper
6591,1,paper
6592,1,paper
6593,1,paper
6594,1,paper
6595,1,paper
6596,1,paper
6597,1,paper
6598,1,paper
6599,1,paper
6600,1,paper
6601,1,paper
6602,1,paper
6603,1,paper
6604,1,paper
6605,1,paper
6606,1,paper
6607,1,paper
6608,1,paper
6609,1,paper
6610,1,paper
6611,1,paper
6612,1,paper
6613,1,paper
6614,1,paper
6615,1,paper
6616,1,paper
6617,1,paper
6618,1,paper
6619,1,paper
6620,1,paper
6621,1,paper
6622,1,paper
6623,1,paper
6624,1,paper
6625,1,paper
6626,1,paper
6627,1,paper
6628,1,paper
6629,1,paper
6630,1,paper
6631,1,paper
6632,1,paper
6633,1,paper
6634,1,paper
6635,1,paper
6636,1,paper
6637,1,paper
6638,1,paper
6639,1,paper
6640,1,paper
6641,1,paper
6642,1,paper
6643,1,paper
6644,1,paper
6645,1,paper
6646,1,paper
6647,1,paper
6648,1,paper
6649,1,paper
6650,1,paper
6651,1,paper
6652,1,paper
6653,1,paper
6654,1,paper
6655,1,paper
6656,1,paper
6657,1,paper
6658,1,paper
6659,1,paper
6660,1,paper
6661,1,paper
6662,1,paper
6663,1,paper
6664,1,paper
6665,1,paper
6666,1,paper
6667,1,paper
6668,1,paper
6669,1,paper
6670,1,paper
6671,1,paper
6672,1,paper
6673,1,paper
6674,1,paper
6675,1,paper
6676,1,paper
6677,1,paper
6678,1,paper
6679,1,paper
6680,1,paper
6681,1,paper
6682,1,paper
6683,1,paper
6684,1,paper
6685,1,paper
6686,1,paper
6687,1,paper
6688,1,paper
6689,1,paper
6690,1,paper
6691,1,paper
6692,1,paper
6693,1,paper
6694,1,paper
6695,1,paper
6696,1,paper
6697,1,paper
6698,1,paper
6699,1,paper
6700,1,paper
6701,1,paper
6702,1,paper
6703,1,paper
6704,1,paper
6705,1,paper
6706,1,paper
6707,1,paper
6708,1,paper
6709,1,paper
6710,1,paper
6711,1,paper
6712,1,paper
6713,1,paper
6714,1,paper
6715,1,paper
6716,1,paper
6717,1,paper
6718,1,paper
6719,1,paper
6720,1,paper
6721,1,paper
6722,1,paper
6723,1,paper
6724,1,paper
6725,1,paper
6726,1,paper
6727,1,paper
6728,1,paper
6729,1,paper
6730,1,paper
6731,1,paper
6732,1,paper
6733,1,paper
6734,1,paper
6735,1,paper
6736,1,paper
6737,1,paper
6738,1,paper
6739,1,paper
6740,1,paper
6741,1,paper
6742,1,paper
6743,1,paper
6744,1,paper
6745,1,paper
6746,1,paper
6747,1,paper
6748,1,paper
6749,1,paper
6750,1,paper
6751,1,paper
6752,1,paper
6753,1,paper
6754,1,paper
6755,1,paper
6756,1,paper
6757,1,paper
6758,1,paper
6759,1,paper
6760,1,paper
6761,1,paper
6762,1,paper
6763,1,paper
6764,1,paper
6765,1,paper
6766,1,paper
6767,1,paper
6768,1,paper
6769,1,paper
6770,1,paper
6771,1,paper
6772,1,paper
6773,1,paper
6774,1,paper
6775,1,paper
6776,1,paper
6777,1,paper
6778,1,paper
6779,1,paper
6780,1,paper
6781,1,paper
6782,1,paper
6783,1,paper
6784,1,paper
6785,1,paper
6786,1,paper
6787,1,paper
6788,1,paper
6789,1,paper
6790,1,paper
6791,1,paper
6792,1,paper
6793,1,paper
6794,1,paper
6795,1,paper
6796,1,paper
6797,1,paper
6798,1,paper
6799,1,paper
6800,1,paper
6801,1,paper
6802,1,paper
6803,1,paper
6804,1,paper
6805,1,paper
6806,1,paper
6807,1,paper
6808,1,paper
6809,1,paper
6810,1,paper
6811,1,paper
6812,1,paper
6813,1,paper
6814,1,paper
6815,1,paper
6816,1,paper
6817,1,paper
6818,2,term
6819,2,term
6820,2,term
6821,2,term
6822,2,term
6823,2,term
6824,2,term
6825,2,term
6826,2,term
6827,2,term
6828,2,term
6829,2,term
6830,2,term
6831,2,term
6832,2,term
6833,2,term
6834,2,term
6835,2,term
6836,2,term
6837,2,term
6838,2,term
6839,2,term
6840,2,term
6841,2,term
6842,2,term
6843,2,term
6844,2,term
6845,2,term
6846,2,term
6847,2,term
6848,2,term
6849,2,term
6850,2,term
6851,2,term
6852,2,term
6853,2,term
6854,2,term
6855,2,term
6856,2,term
6857,2,term
6858,2,term
6859,2,term
6860,2,term
6861,2,term
6862,2,term
6863,2,term
6864,2,term
6865,2,term
6866,2,term
6867,2,term
6868,2,term
6869,2,term
6870,2,term
6871,2,term
6872,2,term
6873,2,term
6874,2,term
6875,2,term
6876,2,term
6877,2,term
6878,2,term
6879,2,term
6880,2,term
6881,2,term
6882,2,term
6883,2,term
6884,2,term
6885,2,term
6886,2,term
6887,2,term
6888,2,term
6889,2,term
6890,2,term
6891,2,term
6892,2,term
6893,2,term
6894,2,term
6895,2,term
6896,2,term
6897,2,term
6898,2,term
6899,2,term
6900,2,term
6901,2,term
6902,2,term
6903,2,term
6904,2,term
6905,2,term
6906,2,term
6907,2,term
6908,2,term
6909,2,term
6910,2,term
6911,2,term
6912,2,term
6913,2,term
6914,2,term
6915,2,term
6916,2,term
6917,2,term
6918,2,term
6919,2,term
6920,2,term
6921,2,term
6922,2,term
6923,2,term
6924,2,term
6925,2,term
6926,2,term
6927,2,term
6928,2,term
6929,2,term
6930,2,term
6931,2,term
6932,2,term
6933,2,term
6934,2,term
6935,2,term
6936,2,term
6937,2,term
6938,2,term
6939,2,term
6940,2,term
6941,2,term
6942,2,term
6943,2,term
6944,2,term
6945,2,term
6946,2,term
6947,2,term
6948,2,term
6949,2,term
6950,2,term
6951,2,term
6952,2,term
6953,2,term
6954,2,term
6955,2,term
6956,2,term
6957,2,term
6958,2,term
6959,2,term
6960,2,term
6961,2,term
6962,2,term
6963,2,term
6964,2,term
6965,2,term
6966,2,term
6967,2,term
6968,2,term
6969,2,term
6970,2,term
6971,2,term
6972,2,term
6973,2,term
6974,2,term
6975,2,term
6976,2,term
6977,2,term
6978,2,term
6979,2,term
6980,2,term
6981,2,term
6982,2,term
6983,2,term
6984,2,term
6985,2,term
6986,2,term
6987,2,term
6988,2,term
6989,2,term
6990,2,term
6991,2,term
6992,2,term
6993,2,term
6994,2,term
6995,2,term
6996,2,term
6997,2,term
6998,2,term
6999,2,term
7000,2,term
7001,2,term
7002,2,term
7003,2,term
7004,2,term
7005,2,term
7006,2,term
7007,2,term
7008,2,term
7009,2,term
7010,2,term
7011,2,term
7012,2,term
7013,2,term
7014,2,term
7015,2,term
7016,2,term
7017,2,term
7018,2,term
7019,2,term
7020,2,term
7021,2,term
7022,2,term
7023,2,term
7024,2,term
7025,2,term
7026,2,term
7027,2,term
7028,2,term
7029,2,term
7030,2,term
7031,2,term
7032,2,term
7033,2,term
7034,2,term
7035,2,term
7036,2,term
7037,2,term
7038,2,term
7039,2,term
7040,2,term
7041,2,term
7042,2,term
7043,2,term
7044,2,term
7045,2,term
7046,2,term
7047,2,term
7048,2,term
7049,2,term
7050,2,term
7051,2,term
7052,2,term
7053,2,term
7054,2,term
7055,2,term
7056,2,term
7057,2,term
7058,2,term
7059,2,term
7060,2,term
7061,2,term
7062,2,term
7063,2,term
7064,2,term
7065,2,term
7066,2,term
7067,2,term
7068,2,term
7069,2,term
7070,2,term
7071,2,term
7072,2,term
7073,2,term
7074,2,term
7075,2,term
7076,2,term
7077,2,term
7078,2,term
7079,2,term
7080,2,term
7081,2,term
7082,2,term
7083,2,term
7084,2,term
7085,2,term
7086,2,term
7087,2,term
7088,2,term
7089,2,term
7090,2,term
7091,2,term
7092,2,term
7093,2,term
7094,2,term
7095,2,term
7096,2,term
7097,2,term
7098,2,term
7099,2,term
7100,2,term
7101,2,term
7102,2,term
7103,2,term
7104,2,term
7105,2,term
7106,2,term
7107,2,term
7108,2,term
7109,2,term
7110,2,term
7111,2,term
7112,2,term
7113,2,term
7114,2,term
7115,2,term
7116,2,term
7117,2,term
7118,2,term
7119,2,term
7120,2,term
7121,2,term
7122,2,term
7123,2,term
7124,2,term
7125,2,term
7126,2,term
7127,2,term
7128,2,term
7129,2,term
7130,2,term
7131,2,term
7132,2,term
7133,2,term
7134,2,term
7135,2,term
7136,2,term
7137,2,term
7138,2,term
7139,2,term
7140,2,term
7141,2,term
7142,2,term
7143,2,term
7144,2,term
7145,2,term
7146,2,term
7147,2,term
7148,2,term
7149,2,term
7150,2,term
7151,2,term
7152,2,term
7153,2,term
7154,2,term
7155,2,term
7156,2,term
7157,2,term
7158,2,term
7159,2,term
7160,2,term
7161,2,term
7162,2,term
7163,2,term
7164,2,term
7165,2,term
7166,2,term
7167,2,term
7168,2,term
7169,2,term
7170,2,term
7171,2,term
7172,2,term
7173,2,term
7174,2,term
7175,2,term
7176,2,term
7177,2,term
7178,2,term
7179,2,term
7180,2,term
7181,2,term
7182,2,term
7183,2,term
7184,2,term
7185,2,term
7186,2,term
7187,2,term
7188,2,term
7189,2,term
7190,2,term
7191,2,term
7192,2,term
7193,2,term
7194,2,term
7195,2,term
7196,2,term
7197,2,term
7198,2,term
7199,2,term
7200,2,term
7201,2,term
7202,2,term
7203,2,term
7204,2,term
7205,2,term
7206,2,term
7207,2,term
7208,2,term
7209,2,term
7210,2,term
7211,2,term
7212,2,term
7213,2,term
7214,2,term
7215,2,term
7216,2,term
7217,2,term
7218,2,term
7219,2,term
7220,2,term
7221,2,term
7222,2,term
7223,2,term
7224,2,term
7225,2,term
7226,2,term
7227,2,term
7228,2,term
7229,2,term
7230,2,term
7231,2,term
7232,2,term
7233,2,term
7234,2,term
7235,2,term
7236,2,term
7237,2,term
7238,2,term
7239,2,term
7240,2,term
7241,2,term
7242,2,term
7243,2,term
7244,2,term
7245,2,term
7246,2,term
7247,2,term
7248,2,term
7249,2,term
7250,2,term
7251,2,term
7252,2,term
7253,2,term
7254,2,term
7255,2,term
7256,2,term
7257,2,term
7258,2,term
7259,2,term
7260,2,term
7261,2,term
7262,2,term
7263,2,term
7264,2,term
7265,2,term
7266,2,term
7267,2,term
7268,2,term
7269,2,term
7270,2,term
7271,2,term
7272,2,term
7273,2,term
7274,2,term
7275,2,term
7276,2,term
7277,2,term
7278,2,term
7279,2,term
7280,2,term
7281,2,term
7282,2,term
7283,2,term
7284,2,term
7285,2,term
7286,2,term
7287,2,term
7288,2,term
7289,2,term
7290,2,term
7291,2,term
7292,2,term
7293,2,term
7294,2,term
7295,2,term
7296,2,term
7297,2,term
7298,2,term
7299,2,term
7300,2,term
7301,2,term
7302,2,term
7303,2,term
7304,2,term
7305,2,term
7306,2,term
7307,2,term
7308,2,term
7309,2,term
7310,2,term
7311,2,term
7312,2,term
7313,2,term
7314,2,term
7315,2,term
7316,2,term
7317,2,term
7318,2,term
7319,2,term
7320,2,term
7321,2,term
7322,2,term
7323,2,term
7324,2,term
7325,2,term
7326,2,term
7327,2,term
7328,2,term
7329,2,term
7330,2,term
7331,2,term
7332,2,term
7333,2,term
7334,2,term
7335,2,term
7336,2,term
7337,2,term
7338,2,term
7339,2,term
7340,2,term
7341,2,term
7342,2,term
7343,2,term
7344,2,term
7345,2,term
7346,2,term
7347,2,term
7348,2,term
7349,2,term
7350,2,term
7351,2,term
7352,2,term
7353,2,term
7354,2,term
7355,2,term
7356,2,term
7357,2,term
7358,2,term
7359,2,term
7360,2,term
7361,2,term
7362,2,term
7363,2,term
7364,2,term
7365,2,term
7366,2,term
7367,2,term
